Date,Store_ID,Store_Location,Product_ID,Product_Category,Product_Subcategory,Brand,Unit_Price,Units_Sold,Total_Sales,Discount_Percentage,Revenue,Customer_Type,Payment_Mode,Promotion_Applied,Stock_On_Hand,Store_Rating,Region,Holiday_Flag
2024-06-12,STR_105,Pune,PRD_389,Electronics,Accessories,Sony,40622.83,45,1828027.35,15,1553823.2475,New,Debit Card,No,389,3.7,West,0
2023-01-02,STR_104,Chennai,PRD_194,Sports,Outdoor,Yonex,26507.95,29,768730.55,10,691857.4950000001,New,UPI,Yes,190,4.2,South,0
2024-09-02,STR_104,Chennai,PRD_285,Electronics,Mobiles,Samsung,32364.55,11,356010.05,5,338209.5475,New,Debit Card,No,124,3.9,South,0
2023-03-07,STR_105,Pune,PRD_144,Home Appliances,Lighting,Prestige,24204.37,23,556700.51,15,473195.4335,Returning,UPI,No,69,4.9,West,0
2024-04-24,STR_102,Bangalore,PRD_157,Groceries,Household,Tata,41913.47,20,838269.4,20,670615.52,New,Credit Card,No,281,4.5,South,0
2023-02-21,STR_102,Bangalore,PRD_446,Home Appliances,Lighting,Whirlpool,36483.68,42,1532314.56,20,1225851.648,Returning,Credit Card,Yes,107,4.7,South,0
2024-06-13,STR_101,Mumbai,PRD_189,Sports,Gym Equipment,Yonex,18647.74,31,578079.9400000001,0,578079.9400000001,Returning,UPI,No,355,5.0,West,0
2023-01-05,STR_103,Delhi,PRD_151,Electronics,Mobiles,Apple,43444.15,15,651662.25,20,521329.80000000005,Returning,UPI,No,436,3.6,North,0
2023-04-18,STR_108,Ahmedabad,PRD_914,Electronics,Mobiles,Samsung,10961.06,16,175376.96,0,175376.96,New,UPI,No,238,4.5,West,0
2024-01-08,STR_104,Chennai,PRD_545,Groceries,Beverages,Tata,21970.54,2,43941.08,15,37349.918,Returning,UPI,Yes,301,4.1,South,0
2024-05-29,STR_105,Pune,PRD_881,Fashion,Men Clothing,Levis,27673.86,12,332086.32,5,315482.004,Returning,Debit Card,No,284,4.1,West,0
2024-04-06,STR_104,Chennai,PRD_307,Sports,Gym Equipment,Adidas,42701.88,4,170807.52,10,153726.76799999998,New,Debit Card,No,205,4.1,South,0
2023-12-04,STR_106,Hyderabad,PRD_329,Groceries,Beverages,Nestle,47820.87,30,1434626.1,5,1362894.795,New,Debit Card,No,53,4.2,South,0
2024-02-17,STR_104,Chennai,PRD_497,Sports,Gym Equipment,Yonex,9727.01,30,291810.3,5,277219.785,New,Debit Card,No,316,4.2,South,0
2024-08-23,STR_106,Hyderabad,PRD_182,Groceries,Snacks,Tata,45340.73,25,1133518.25,15,963490.5125,New,Credit Card,No,312,4.6,South,0
2024-07-25,STR_107,Kolkata,PRD_146,Fashion,Men Clothing,Nike,34995.25,33,1154843.25,0,1154843.25,Returning,Credit Card,No,66,4.5,East,0
2024-10-31,STR_108,Ahmedabad,PRD_302,Fashion,Women Clothing,Levis,25955.09,47,1219889.23,0,1219889.23,Returning,Credit Card,No,125,3.8,West,0
2024-01-08,STR_102,Bangalore,PRD_687,Home Appliances,Kitchen,LG,24646.84,18,443643.12,5,421460.964,Returning,UPI,No,228,4.7,South,0
2024-05-23,STR_103,Delhi,PRD_273,Home Appliances,Cleaning,Prestige,18088.26,23,416029.98,0,416029.98,New,UPI,No,434,4.3,North,0
2024-02-20,STR_107,Kolkata,PRD_826,Fashion,Women Clothing,Nike,22119.82,24,530875.6799999999,20,424700.544,New,Debit Card,No,313,4.3,East,0
2024-01-31,STR_103,Delhi,PRD_764,Electronics,Mobiles,OnePlus,30098.97,24,722375.28,0,722375.28,Returning,UPI,Yes,348,3.9,North,0
2024-09-10,STR_107,Kolkata,PRD_404,Home Appliances,Kitchen,LG,12881.63,18,231869.34,0,231869.34,New,Credit Card,Yes,403,3.9,East,0
2023-09-13,STR_102,Bangalore,PRD_805,Home Appliances,Lighting,Whirlpool,44434.11,25,1110852.75,15,944224.8375,Returning,Credit Card,Yes,499,3.5,South,0
2023-08-23,STR_106,Hyderabad,PRD_851,Groceries,Snacks,Tata,19339.44,24,464146.55999999994,5,440939.2319999999,Returning,Debit Card,Yes,371,4.3,South,0
2024-06-12,STR_103,Delhi,PRD_234,Fashion,Women Clothing,Puma,20553.05,25,513826.25,20,411061.0,Returning,Credit Card,Yes,190,4.3,North,0
2024-12-10,STR_105,Pune,PRD_859,Fashion,Men Clothing,Puma,10921.04,25,273026.0,5,259374.69999999998,New,UPI,No,133,3.9,West,0
2023-12-20,STR_102,Bangalore,PRD_941,Groceries,Snacks,Tata,48603.9,1,48603.9,20,38883.12,New,Cash,No,223,4.0,South,0
2023-06-24,STR_101,Mumbai,PRD_003,Fashion,Footwear,Levis,42136.74,26,1095555.24,0,1095555.24,Returning,Cash,No,271,4.5,West,0
2023-09-22,STR_103,Delhi,PRD_566,Fashion,Women Clothing,Nike,10599.65,47,498183.55,10,448365.195,Returning,UPI,No,385,4.0,North,0
2023-08-10,STR_108,Ahmedabad,PRD_018,Electronics,Laptops,OnePlus,6189.43,18,111409.74,0,111409.74,Returning,Cash,No,231,3.8,West,0
2023-09-12,STR_104,Chennai,PRD_782,Home Appliances,Kitchen,Prestige,44626.92,38,1695822.96,10,1526240.664,New,Debit Card,No,294,3.6,South,0
2024-03-04,STR_107,Kolkata,PRD_600,Home Appliances,Lighting,LG,19483.16,23,448112.68,10,403301.412,New,UPI,No,242,3.9,East,0
2024-11-15,STR_106,Hyderabad,PRD_286,Sports,Outdoor,Decathlon,37294.58,46,1715550.6800000002,20,1372440.5440000002,Returning,Cash,No,299,4.2,South,0
2024-11-19,STR_105,Pune,PRD_525,Home Appliances,Cleaning,Prestige,22479.09,15,337186.35,20,269749.08,New,UPI,No,122,4.2,West,0
2023-03-01,STR_108,Ahmedabad,PRD_966,Home Appliances,Kitchen,LG,37120.65,37,1373464.05,10,1236117.645,Returning,UPI,No,50,3.6,West,0
2023-09-26,STR_106,Hyderabad,PRD_464,Groceries,Snacks,Britannia,27099.3,29,785879.7,20,628703.76,New,UPI,Yes,309,3.9,South,0
2024-01-10,STR_102,Bangalore,PRD_435,Home Appliances,Cleaning,Philips,14726.43,22,323981.46,0,323981.46,Returning,UPI,No,122,4.6,South,0
2024-07-30,STR_105,Pune,PRD_211,Home Appliances,Kitchen,Whirlpool,43831.69,18,788970.42,20,631176.3360000001,New,Cash,No,158,4.4,West,0
2024-09-20,STR_106,Hyderabad,PRD_080,Sports,Outdoor,Yonex,41630.25,43,1790100.75,10,1611090.675,Returning,UPI,Yes,116,4.9,South,0
2024-03-25,STR_102,Bangalore,PRD_415,Electronics,Laptops,Samsung,26710.47,42,1121839.74,20,897471.792,Returning,Debit Card,No,398,4.3,South,0
2024-01-15,STR_103,Delhi,PRD_740,Fashion,Men Clothing,Puma,21149.57,3,63448.71,0,63448.71,New,Credit Card,No,487,4.9,North,0
2024-08-13,STR_108,Ahmedabad,PRD_659,Fashion,Footwear,Puma,15912.97,24,381911.27999999997,0,381911.27999999997,Returning,Cash,No,236,4.8,West,0
2024-10-28,STR_106,Hyderabad,PRD_990,Groceries,Beverages,Britannia,33816.12,28,946851.3600000001,5,899508.792,New,Cash,No,168,4.3,South,0
2024-09-19,STR_104,Chennai,PRD_668,Sports,Outdoor,Reebok,14206.4,39,554049.6,10,498644.64,Returning,Cash,No,251,4.7,South,0
2023-09-14,STR_102,Bangalore,PRD_736,Fashion,Footwear,H&M,42570.26,35,1489959.1,0,1489959.1,Returning,Credit Card,No,303,4.5,South,0
2023-05-05,STR_103,Delhi,PRD_727,Electronics,Mobiles,Apple,45919.54,20,918390.8,5,872471.26,New,Cash,No,138,3.7,North,0
2023-08-18,STR_106,Hyderabad,PRD_660,Fashion,Men Clothing,Nike,31946.61,49,1565383.8900000001,10,1408845.5010000002,Returning,Cash,No,422,4.6,South,0
2024-01-29,STR_101,Mumbai,PRD_921,Groceries,Beverages,Nestle,16724.14,25,418103.5,5,397198.32499999995,New,Credit Card,No,455,4.8,West,0
2024-10-18,STR_107,Kolkata,PRD_769,Home Appliances,Cleaning,Whirlpool,17542.88,43,754343.8400000001,0,754343.8400000001,Returning,UPI,No,274,3.7,East,0
2024-09-16,STR_104,Chennai,PRD_405,Fashion,Men Clothing,Puma,25568.82,46,1176165.72,0,1176165.72,New,Cash,No,98,4.7,South,0
2023-07-29,STR_103,Delhi,PRD_377,Home Appliances,Cleaning,Philips,37674.81,18,678146.58,5,644239.2509999999,New,Credit Card,No,133,4.0,North,0
2024-11-04,STR_103,Delhi,PRD_264,Fashion,Men Clothing,H&M,26401.14,45,1188051.3,15,1009843.605,Returning,Debit Card,No,239,4.2,North,0
2024-12-17,STR_106,Hyderabad,PRD_006,Fashion,Women Clothing,Nike,43474.35,44,1912871.4,0,1912871.4,Returning,Debit Card,Yes,250,3.6,South,0
2024-09-19,STR_103,Delhi,PRD_099,Groceries,Snacks,Amul,42646.46,25,1066161.5,10,959545.35,New,Cash,Yes,361,3.9,North,0
2024-05-06,STR_102,Bangalore,PRD_733,Fashion,Women Clothing,Nike,35622.45,30,1068673.5,15,908372.475,Returning,Cash,No,246,4.1,South,0
2023-12-10,STR_103,Delhi,PRD_574,Fashion,Women Clothing,H&M,28774.83,47,1352417.01,15,1149554.4585,Returning,Debit Card,No,409,3.8,North,0
2023-06-13,STR_103,Delhi,PRD_277,Groceries,Household,Nestle,23915.86,31,741391.66,0,741391.66,Returning,UPI,No,246,3.6,North,0
2023-05-30,STR_102,Bangalore,PRD_413,Fashion,Footwear,H&M,2404.05,13,31252.65,20,25002.120000000003,Returning,Credit Card,No,430,4.3,South,0
2024-01-16,STR_108,Ahmedabad,PRD_351,Fashion,Women Clothing,H&M,35100.18,32,1123205.76,20,898564.608,New,UPI,No,256,4.7,West,0
2024-03-31,STR_106,Hyderabad,PRD_851,Electronics,Laptops,OnePlus,13210.97,17,224586.49,15,190898.5165,Returning,Credit Card,No,219,4.9,South,0
2023-12-13,STR_102,Bangalore,PRD_104,Electronics,Accessories,OnePlus,29010.84,5,145054.2,15,123296.07,Returning,Credit Card,No,58,3.8,South,0
2024-02-05,STR_103,Delhi,PRD_007,Electronics,Accessories,Sony,21587.74,35,755570.9,5,717792.355,Returning,Debit Card,Yes,194,3.8,North,0
2024-07-24,STR_103,Delhi,PRD_766,Sports,Gym Equipment,Yonex,22594.78,25,564869.5,20,451895.60000000003,Returning,UPI,No,276,3.7,North,0
2024-05-26,STR_102,Bangalore,PRD_212,Groceries,Snacks,Britannia,3341.89,23,76863.47,5,73020.2965,Returning,UPI,Yes,71,4.5,South,0
2024-03-08,STR_106,Hyderabad,PRD_215,Fashion,Women Clothing,Levis,47544.33,6,285265.98,20,228212.78399999999,Returning,Debit Card,Yes,242,4.8,South,0
2024-12-10,STR_102,Bangalore,PRD_552,Sports,Outdoor,Yonex,10442.6,22,229737.2,0,229737.2,Returning,Credit Card,No,212,3.7,South,0
2023-03-02,STR_107,Kolkata,PRD_678,Groceries,Household,Britannia,13522.35,15,202835.25,10,182551.725,New,Debit Card,No,237,4.2,East,0
2023-09-22,STR_102,Bangalore,PRD_072,Groceries,Household,Amul,21702.05,45,976592.25,15,830103.4125,Returning,UPI,No,278,4.3,South,0
2023-08-29,STR_106,Hyderabad,PRD_486,Fashion,Men Clothing,H&M,45253.75,12,543045.0,0,543045.0,New,Credit Card,Yes,234,4.2,South,0
2023-07-17,STR_104,Chennai,PRD_432,Home Appliances,Kitchen,Prestige,46892.55,49,2297734.95,20,1838187.9600000002,Returning,Credit Card,No,144,3.8,South,0
2024-01-10,STR_103,Delhi,PRD_514,Groceries,Snacks,Tata,22398.49,16,358375.84,0,358375.84,Returning,Cash,No,430,4.5,North,0
2024-07-20,STR_105,Pune,PRD_780,Electronics,Laptops,Sony,34068.62,16,545097.92,0,545097.92,Returning,Debit Card,No,247,4.0,West,0
2023-08-28,STR_104,Chennai,PRD_194,Electronics,Accessories,Apple,38958.81,5,194794.05,15,165574.94249999998,New,Cash,Yes,475,4.8,South,0
2023-02-05,STR_103,Delhi,PRD_228,Home Appliances,Lighting,LG,15167.64,42,637040.88,0,637040.88,New,UPI,No,372,4.6,North,0
2024-06-08,STR_104,Chennai,PRD_076,Electronics,Accessories,Samsung,22823.1,49,1118331.9,0,1118331.9,Returning,Debit Card,No,276,3.8,South,0
2024-03-07,STR_101,Mumbai,PRD_388,Electronics,Accessories,OnePlus,44643.78,20,892875.6,0,892875.6,Returning,Credit Card,No,337,4.6,West,0
2024-04-10,STR_108,Ahmedabad,PRD_191,Fashion,Men Clothing,Puma,31323.64,34,1065003.76,15,905253.196,Returning,UPI,Yes,220,3.6,West,0
2023-11-22,STR_104,Chennai,PRD_212,Sports,Gym Equipment,Adidas,33579.77,23,772334.71,5,733717.9744999999,New,Cash,No,211,4.4,South,0
2024-06-10,STR_107,Kolkata,PRD_258,Electronics,Accessories,Sony,39543.16,8,316345.28,5,300528.016,Returning,Debit Card,No,270,3.5,East,0
2024-08-01,STR_108,Ahmedabad,PRD_903,Sports,Gym Equipment,Yonex,30830.61,22,678273.42,5,644359.749,Returning,UPI,Yes,476,3.5,West,0
2023-07-16,STR_103,Delhi,PRD_243,Sports,Gym Equipment,Decathlon,46262.42,2,92524.84,15,78646.114,New,Debit Card,No,449,4.3,North,0
2023-04-30,STR_105,Pune,PRD_532,Groceries,Beverages,Britannia,41267.19,47,1939557.9300000002,0,1939557.9300000002,New,Credit Card,No,342,4.6,West,0
2024-07-25,STR_102,Bangalore,PRD_915,Fashion,Footwear,Puma,13607.3,34,462648.19999999995,5,439515.7899999999,New,Cash,No,225,3.6,South,0
2024-12-29,STR_103,Delhi,PRD_671,Electronics,Accessories,Sony,1662.64,39,64842.96000000001,5,61600.812000000005,Returning,Cash,No,136,4.4,North,0
2024-08-03,STR_102,Bangalore,PRD_751,Fashion,Men Clothing,H&M,27425.01,37,1014725.37,0,1014725.37,New,UPI,No,79,3.8,South,0
2024-11-02,STR_101,Mumbai,PRD_826,Sports,Gym Equipment,Yonex,11033.19,41,452360.79000000004,15,384506.6715,New,UPI,No,175,3.7,West,0
2024-10-16,STR_106,Hyderabad,PRD_375,Sports,Athletics,Yonex,8975.8,15,134637.0,10,121173.3,New,Credit Card,No,271,4.7,South,0
2024-12-13,STR_107,Kolkata,PRD_772,Electronics,Laptops,Samsung,42897.98,45,1930409.1,10,1737368.1900000002,Returning,Cash,No,184,4.4,East,0
2024-08-21,STR_105,Pune,PRD_837,Fashion,Women Clothing,Nike,37036.25,7,259253.75,15,220365.6875,Returning,UPI,No,227,4.9,West,0
2024-06-25,STR_106,Hyderabad,PRD_817,Home Appliances,Kitchen,Philips,37211.41,39,1451244.9900000002,20,1160995.9920000003,Returning,UPI,Yes,238,4.3,South,0
2023-11-30,STR_103,Delhi,PRD_084,Groceries,Beverages,Nestle,33561.9,43,1443161.7,15,1226687.4449999998,Returning,Credit Card,No,463,4.1,North,0
2024-03-28,STR_103,Delhi,PRD_016,Groceries,Beverages,Nestle,15613.42,21,327881.82,10,295093.63800000004,Returning,Credit Card,Yes,426,3.6,North,0
2024-07-21,STR_105,Pune,PRD_692,Fashion,Women Clothing,Nike,8557.39,13,111246.06999999999,20,88996.856,New,Credit Card,No,89,5.0,West,0
2023-02-20,STR_108,Ahmedabad,PRD_459,Sports,Athletics,Adidas,46891.3,37,1734978.1,5,1648229.195,Returning,Credit Card,Yes,163,4.4,West,0
2024-07-10,STR_102,Bangalore,PRD_347,Fashion,Men Clothing,Puma,25446.37,4,101785.48,10,91606.932,Returning,UPI,No,255,4.0,South,0
2024-07-03,STR_104,Chennai,PRD_927,Electronics,Laptops,Samsung,35461.65,7,248231.55000000002,5,235819.9725,Returning,UPI,No,241,4.4,South,0
2024-05-19,STR_103,Delhi,PRD_790,Groceries,Beverages,Britannia,12212.67,35,427443.45,15,363326.9325,New,Credit Card,No,100,4.8,North,0
2024-02-06,STR_107,Kolkata,PRD_447,Groceries,Household,Nestle,8119.29,16,129908.64,0,129908.64,Returning,Cash,No,120,4.5,East,0
2023-03-25,STR_106,Hyderabad,PRD_019,Fashion,Men Clothing,Levis,22654.81,31,702299.11,15,596954.2435,New,UPI,Yes,56,4.1,South,0
2024-07-26,STR_107,Kolkata,PRD_857,Electronics,Mobiles,Apple,32209.69,8,257677.52,0,257677.52,Returning,Debit Card,No,462,3.6,East,0
2023-09-23,STR_104,Chennai,PRD_620,Fashion,Men Clothing,H&M,32137.6,9,289238.39999999997,20,231390.71999999997,New,Debit Card,Yes,94,4.8,South,0
2023-01-16,STR_103,Delhi,PRD_803,Electronics,Laptops,Samsung,39126.44,12,469517.28,10,422565.552,Returning,Debit Card,Yes,442,4.5,North,0
2024-04-19,STR_101,Mumbai,PRD_424,Electronics,Accessories,Samsung,31534.26,24,756822.24,10,681140.0160000001,New,Debit Card,No,303,4.5,West,0
2024-04-28,STR_103,Delhi,PRD_976,Fashion,Footwear,Nike,22915.83,40,916633.2000000001,5,870801.54,New,Cash,Yes,195,3.9,North,0
2024-12-28,STR_108,Ahmedabad,PRD_892,Groceries,Beverages,Amul,14898.3,22,327762.6,10,294986.33999999997,Returning,UPI,Yes,256,3.8,West,0
2023-04-29,STR_106,Hyderabad,PRD_760,Fashion,Men Clothing,Levis,41184.63,8,329477.04,5,313003.18799999997,Returning,Debit Card,No,187,3.6,South,0
2024-01-28,STR_106,Hyderabad,PRD_855,Sports,Athletics,Adidas,19464.12,43,836957.1599999999,15,711413.5859999999,Returning,Credit Card,Yes,125,4.1,South,0
2024-05-25,STR_108,Ahmedabad,PRD_006,Groceries,Beverages,Tata,30426.64,12,365119.68,0,365119.68,Returning,Debit Card,No,225,4.7,West,0
2023-08-10,STR_108,Ahmedabad,PRD_286,Fashion,Men Clothing,H&M,37240.03,40,1489601.2,10,1340641.08,Returning,Debit Card,No,218,4.5,West,0
2024-04-12,STR_107,Kolkata,PRD_349,Electronics,Mobiles,Sony,7583.11,41,310907.51,5,295362.1345,Returning,Debit Card,No,70,4.0,East,0
2023-11-18,STR_103,Delhi,PRD_757,Home Appliances,Kitchen,Prestige,25008.9,18,450160.2,20,360128.16000000003,New,Credit Card,Yes,85,4.8,North,0
2024-02-16,STR_102,Bangalore,PRD_672,Groceries,Snacks,Tata,10453.81,48,501782.88,20,401426.304,New,Debit Card,No,366,4.2,South,0
2023-04-23,STR_108,Ahmedabad,PRD_323,Home Appliances,Lighting,Prestige,24570.12,19,466832.27999999997,0,466832.27999999997,Returning,UPI,Yes,72,4.7,West,0
2023-09-20,STR_105,Pune,PRD_794,Sports,Athletics,Reebok,13720.95,1,13720.95,20,10976.760000000002,Returning,UPI,Yes,463,4.3,West,0
2024-01-03,STR_108,Ahmedabad,PRD_950,Home Appliances,Cleaning,Prestige,7358.95,6,44153.7,20,35322.96,Returning,Cash,No,128,3.6,West,0
2023-09-11,STR_103,Delhi,PRD_420,Groceries,Snacks,Nestle,25888.42,44,1139090.48,5,1082135.956,New,Debit Card,Yes,197,3.9,North,0
2023-08-27,STR_104,Chennai,PRD_220,Groceries,Household,Amul,28314.3,34,962686.2,15,818283.2699999999,Returning,Cash,No,283,3.6,South,0
2023-10-16,STR_104,Chennai,PRD_874,Groceries,Snacks,Amul,33086.31,35,1158020.8499999999,10,1042218.7649999999,Returning,UPI,No,219,4.0,South,0
2024-05-06,STR_107,Kolkata,PRD_231,Electronics,Mobiles,Apple,21037.47,14,294524.58,15,250345.893,Returning,Cash,Yes,417,4.7,East,0
2023-06-17,STR_103,Delhi,PRD_609,Sports,Outdoor,Reebok,44791.82,23,1030211.86,10,927190.674,Returning,UPI,No,359,3.8,North,0
2024-08-01,STR_108,Ahmedabad,PRD_150,Home Appliances,Kitchen,Prestige,46875.14,45,2109381.3,0,2109381.3,New,UPI,No,473,4.2,West,0
2024-06-18,STR_105,Pune,PRD_643,Electronics,Mobiles,OnePlus,15959.05,17,271303.85,0,271303.85,Returning,UPI,No,400,4.4,West,0
2023-06-06,STR_108,Ahmedabad,PRD_607,Electronics,Accessories,Apple,20260.43,24,486250.32,20,389000.25600000005,Returning,UPI,Yes,466,4.0,West,0
2023-09-19,STR_102,Bangalore,PRD_546,Fashion,Men Clothing,Nike,12700.93,24,304822.32,5,289581.20399999997,Returning,Debit Card,No,125,4.8,South,0
2023-03-29,STR_101,Mumbai,PRD_792,Sports,Outdoor,Reebok,36786.0,7,257502.0,15,218876.69999999998,New,UPI,No,211,3.9,West,0
2024-12-26,STR_104,Chennai,PRD_387,Fashion,Footwear,Levis,14656.97,41,600935.77,20,480748.61600000004,Returning,UPI,No,476,4.7,South,0
2024-06-08,STR_102,Bangalore,PRD_267,Fashion,Women Clothing,Levis,28001.11,29,812032.1900000001,10,730828.971,New,UPI,No,355,4.7,South,0
2023-05-08,STR_107,Kolkata,PRD_993,Home Appliances,Kitchen,Prestige,22275.48,17,378683.16,10,340814.844,Returning,UPI,No,252,4.4,East,0
2024-10-17,STR_106,Hyderabad,PRD_815,Sports,Athletics,Reebok,46535.33,20,930706.6000000001,15,791100.6100000001,New,Credit Card,No,485,3.9,South,0
2023-09-22,STR_102,Bangalore,PRD_248,Home Appliances,Kitchen,Whirlpool,37171.77,36,1338183.72,5,1271274.534,Returning,Credit Card,No,426,4.2,South,0
2023-07-02,STR_101,Mumbai,PRD_250,Home Appliances,Kitchen,Philips,21393.59,46,984105.14,0,984105.14,Returning,Credit Card,No,427,4.7,West,0
2024-02-07,STR_101,Mumbai,PRD_058,Home Appliances,Lighting,Whirlpool,35392.94,34,1203359.96,0,1203359.96,Returning,UPI,No,372,3.9,West,0
2023-11-27,STR_105,Pune,PRD_425,Electronics,Mobiles,OnePlus,6414.84,12,76978.08,15,65431.368,Returning,UPI,No,450,3.6,West,0
2023-06-04,STR_102,Bangalore,PRD_031,Sports,Gym Equipment,Decathlon,25777.06,45,1159967.7,10,1043970.9299999999,New,Debit Card,No,403,4.6,South,0
2024-12-29,STR_101,Mumbai,PRD_923,Electronics,Accessories,Sony,17826.7,23,410014.10000000003,10,369012.69000000006,New,UPI,No,105,4.9,West,0
2023-02-15,STR_102,Bangalore,PRD_617,Fashion,Footwear,Levis,35860.6,21,753072.6,15,640111.71,New,Credit Card,No,181,4.5,South,0
2023-10-25,STR_106,Hyderabad,PRD_599,Sports,Outdoor,Yonex,37348.34,32,1195146.88,0,1195146.88,New,Credit Card,Yes,332,4.2,South,0
2023-03-31,STR_102,Bangalore,PRD_739,Groceries,Beverages,Britannia,29461.96,20,589239.2,5,559777.2399999999,Returning,Cash,No,365,3.8,South,0
2023-03-25,STR_107,Kolkata,PRD_003,Groceries,Household,Nestle,36545.47,7,255818.29,10,230236.461,Returning,Debit Card,No,347,3.6,East,0
2023-09-30,STR_104,Chennai,PRD_953,Electronics,Laptops,Apple,35271.21,13,458525.73,0,458525.73,New,UPI,No,472,4.9,South,0
2024-02-26,STR_102,Bangalore,PRD_340,Fashion,Women Clothing,H&M,19956.51,9,179608.59,0,179608.59,Returning,UPI,No,251,4.6,South,0
2023-09-07,STR_107,Kolkata,PRD_783,Sports,Gym Equipment,Decathlon,48563.41,38,1845409.58,15,1568598.143,New,Debit Card,No,364,4.8,East,0
2024-01-12,STR_103,Delhi,PRD_241,Fashion,Men Clothing,Puma,31586.19,4,126344.76,0,126344.76,Returning,UPI,No,83,4.6,North,0
2023-06-10,STR_105,Pune,PRD_110,Fashion,Women Clothing,Puma,24962.9,18,449332.2,5,426865.58999999997,Returning,Cash,No,201,4.7,West,0
2023-06-29,STR_106,Hyderabad,PRD_683,Home Appliances,Kitchen,LG,34298.17,40,1371926.7999999998,0,1371926.7999999998,Returning,Debit Card,No,499,4.0,South,0
2024-09-07,STR_102,Bangalore,PRD_868,Sports,Outdoor,Decathlon,39611.57,10,396115.7,20,316892.56000000006,Returning,UPI,No,329,4.5,South,0
2023-09-29,STR_106,Hyderabad,PRD_402,Fashion,Footwear,Levis,39136.21,24,939269.04,20,751415.2320000001,New,Credit Card,No,469,4.3,South,0
2023-08-01,STR_104,Chennai,PRD_982,Sports,Outdoor,Adidas,6178.31,19,117387.89000000001,0,117387.89000000001,Returning,Credit Card,No,84,4.9,South,0
2024-04-03,STR_104,Chennai,PRD_246,Electronics,Mobiles,Apple,31185.76,7,218300.31999999998,5,207385.30399999997,Returning,Cash,No,368,3.9,South,0
2023-02-28,STR_101,Mumbai,PRD_636,Electronics,Accessories,Samsung,26414.93,33,871692.6900000001,0,871692.6900000001,New,UPI,Yes,146,4.6,West,0
2023-07-13,STR_103,Delhi,PRD_143,Sports,Athletics,Decathlon,37847.73,30,1135431.9000000001,15,965117.1150000001,Returning,Credit Card,No,326,4.8,North,0
2023-10-31,STR_101,Mumbai,PRD_132,Groceries,Snacks,Amul,34913.93,6,209483.58000000002,10,188535.222,Returning,Debit Card,No,388,4.0,West,0
2024-04-27,STR_104,Chennai,PRD_269,Sports,Athletics,Adidas,23213.69,44,1021402.36,5,970332.242,New,Debit Card,Yes,240,3.8,South,0
2024-06-14,STR_103,Delhi,PRD_326,Sports,Gym Equipment,Adidas,3076.63,47,144601.61000000002,10,130141.44900000002,Returning,Credit Card,No,154,4.1,North,0
2024-08-28,STR_102,Bangalore,PRD_582,Home Appliances,Lighting,LG,35374.47,17,601365.99,10,541229.3910000001,New,Credit Card,No,451,4.1,South,0
2023-05-01,STR_105,Pune,PRD_092,Groceries,Snacks,Amul,15926.78,31,493730.18,5,469043.671,Returning,UPI,Yes,176,5.0,West,0
2023-08-05,STR_108,Ahmedabad,PRD_090,Home Appliances,Kitchen,Whirlpool,7734.37,7,54140.59,15,46019.5015,Returning,Credit Card,No,146,4.7,West,0
2023-12-18,STR_107,Kolkata,PRD_275,Home Appliances,Kitchen,Prestige,45608.88,5,228044.4,5,216642.18,Returning,Debit Card,Yes,388,3.6,East,0
2023-11-04,STR_102,Bangalore,PRD_063,Home Appliances,Lighting,LG,17903.94,4,71615.76,10,64454.183999999994,New,Cash,No,459,4.0,South,0
2024-09-14,STR_103,Delhi,PRD_868,Fashion,Men Clothing,H&M,4817.69,31,149348.38999999998,20,119478.712,Returning,Cash,Yes,438,3.5,North,0
